,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,preprocessed_content
248,"a8616923-24dc-4997-b5ff-d045b645fb27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""gojek mantap, ada kendala langsung cepat tanggap. pertahankan!"",5,0,,2025-09-25 11:49:19,,,",,,,,,,,,,,
249,"89b4a2fd-b73d-412b-96c6-72fb99d03c7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""kalo mau komplain kemana ya ka ? soal nya ini ada fitur yang ngga bisa kebuka , padahal saya masih ada yg mesti di bayar"",4,0,5.33.1,2025-09-25 11:43:57,,,5.33.1",,,,,,,,,,,
250,"15bffcae-eac3-4e12-a035-86504d0f1cb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""ngasih driver yang jauh jauh, hadehhhhh prematur di mapsnya ada driver dideket kita, tapi pada males kali ngambilnya.. buat perbaikan harus ada fitur pilih driver di deket kita, kalo ditolak berarti drivernya bermasalah."",1,1,5.32.1,2025-09-25 11:20:26,""Hai Kak Fahmi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko"",2025-09-25 23:50:30,5.32.1",,,,,,,,,,,
251,"86d9ca48-5d94-4fac-9043-bd7010099715,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,drivernya tidak sopan selalu melanggar lampu merah dan membahayakan pengguna jalan,1,1,,2025-09-25 11:15:46,""Hai Kak @Danz, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa"",2025-09-25 13:44:03,",,,,,,,,,,,
252,ea02d02e-ed7a-4cd8-babd-2938ae70edc5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,percepat pengemudinya yaa,5.0,0.0,5.32.1,2025-09-25 10:59:54,,,5.32.1,cepat mud yaa
253,d90515a0-3d00-45a8-83ed-4170e28172e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gojek baik sekalii.. pakai gopay selalu murahh love itt,5.0,0.0,5.32.1,2025-09-25 10:56:54,,,5.32.1,gojek sekali pakai gopay murahh cinta itt
254,edd7b83f-1fc9-4b3c-a23c-a25803791449,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu bagi saya,5.0,0.0,5.32.1,2025-09-25 10:49:13,,,5.32.1,bantu
255,beea2f7d-3251-472d-b190-63af19057dd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa fitur GO-RIDE hemat saya hilang ya padahal saya gak ngapa-ngapain loh,4.0,0.0,,2025-09-25 10:39:34,,,,fitur goride hemat hilang ya ngapangapain loh
256,8bfce74e-86a1-4844-9903-8c2d06a98cae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5.0,0.0,5.32.1,2025-09-25 10:25:33,,,5.32.1,mantap
257,ac195ecb-c7ca-4246-a438-99b5582de174,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5.0,0.0,5.32.1,2025-09-25 10:11:03,,,5.32.1,good
258,6066032f-13b0-4cd6-b264-6ddedf5a3fca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5.0,0.0,5.32.1,2025-09-25 10:02:24,,,5.32.1,good
259,40fa75ad-5d70-4c9e-87d7-620e1f62eb00,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke,5.0,0.0,,2025-09-25 09:58:03,,,,oke
260,"5f47dfaa-b82a-474f-907e-b9707478fdd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paket hilang dan laporan tidak di tanggapi,1,1,5.33.1,2025-09-25 09:55:31,""Hai Kak Ikhsan, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-268-1340-53137 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa"",2025-09-25 13:40:58,5.33.1",,,,,,,,,,,
261,502800bd-96cc-4e53-97c2-a6ffa0f044ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,alhamdulillah,5.0,0.0,5.33.1,2025-09-25 09:43:44,,,5.33.1,alhamdulillah
262,"2e8894e3-eba1-4f5f-ae5e-0db0dddbeb8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi error' titik penjemputan tidak sesuai,1,1,5.32.1,2025-09-25 09:37:18,""Hai, Kak Aldi. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik """"Titik jemput/antar tidak akurat"""" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Melisa"",2025-09-25 13:39:19,5.32.1",,,,,,,,,,,
263,29eb9fc7-c92a-4a4a-8f88-34cdffe4e7e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5.0,0.0,5.32.1,2025-09-25 09:35:46,,,5.32.1,bagus
264,3e08a255-7cb7-4b9a-8433-3a297834befa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5.0,0.0,5.33.1,2025-09-25 09:34:47,,,5.33.1,oke
265,"bbdffa3c-440e-4491-9710-9d9667930289,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,orderan tdk sampai,1,1,5.32.1,2025-09-25 09:31:01,""Hai Kak Putri, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik """"Saya tidak menerima paket saya"""" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Melisa"",2025-09-25 13:38:15,5.32.1",,,,,,,,,,,
266,0cf4044a-a9fd-475a-bca0-5bb82257ee90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good ðŸ‘ðŸ‘ðŸ‘ðŸ‘,5.0,0.0,,2025-09-25 09:22:25,,,,good    
267,47bbd5b3-c054-4a84-a208-4a227702dc43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,beli ongkir ey lama lama,4.0,0.0,5.23.1,2025-09-25 08:55:16,,,5.23.1,beli ongkir ey
268,"06379f6e-3db9-4490-a8c2-576c14e82781,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Aplikasi Ojek Online yang dapat di percaya, drivernya bagus, pelayanannya mantap, kedepannya kalau bisa di upgarde lagi aplikasinya."",5,0,5.33.1,2025-09-25 08:52:41,,,5.33.1",,,,,,,,,,,
269,342e0c90-7634-4e7e-810f-421a14208194,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Memudahkn kita klo lgi mageran,5.0,0.0,5.32.1,2025-09-25 08:35:14,,,5.32.1,memudahkn mageran
270,"1eab5ddb-f096-49d4-8179-cc31030f44dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""kalo ujan emang susah ya dpt driver nya, dr motor smpe mobil"",2,1,,2025-09-25 08:33:07,""Mohon maaf atas kendalanya, Kak Aang. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel """"Saya tidak mendapatkan driver"""". ^Melisa"",2025-09-25 13:36:12,",,,,,,,,,,,
271,"f263cd38-ad22-4047-b872-77f81e5158d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Kenapa driver pada susah, sering cancel , krim gosend bnyak yg cancel"",3,3,5.32.1,2025-09-25 08:17:45,""Hai Kak @Pengguna, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik """"Driver membatalkan pesanan saya"""" pada kolom pencarian ya. ^Melisa"",2025-09-25 13:35:06,5.32.1",,,,,,,,,,,
272,58eea207-db02-4299-9d15-143ee01f8e94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget aplikasi nyaa,5.0,0.0,5.32.1,2025-09-25 08:07:54,,,5.32.1,bagus aplikasi nyaa
273,"3c3a8196-335f-4b5a-a0f3-d9230b323d97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""gercep, pengemudinya jga sopan2, mantaplah.."",5,0,,2025-09-25 08:02:47,,,",,,,,,,,,,,
274,"227808a4-f640-4571-88e6-95e8da5a1fa9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bodo bodo diemail apa dijawab apa. saldo gopay tiap hari minus 13rb tanpa ada kejelasan. emang mau bangkurt ini gojek,1,1,,2025-09-25 08:02:02,""Hai Kak Steven, mohon maaf atas ketidaknyamanannya. Mengenai saldo Kakak yang hilang atau tidak sesuai, silakan masuk ke menu Bantuan > pilih layanan """"GoPay"""" > pilih artikel """"Saldo GoPay saya hilang"""" > lalu isi formulir yang tersedia. Semoga kendalanya bisa segera terselesaikan ya, Kak. ^Melisa"",2025-09-25 13:33:42,",,,,,,,,,,,
275,"d203e55b-1337-48a9-9716-abd26170dd85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""kemana mana susah lebih mahal karna hemat area kabupaten malang gak ada,,,"",1,1,5.32.1,2025-09-25 07:28:29,""Mohon maaf atas ketidaknyamanannya, Kak @Kou Dien. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Miko"",2025-09-25 08:41:03,5.32.1",,,,,,,,,,,
276,21557915-4ac5-4644-b800-d0d5dfeecb80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aman damai,5.0,0.0,,2025-09-25 07:20:26,,,,aman damai
277,"bce06a0b-da00-4e91-be22-651e553dbea0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,barang/dompet saya ketinggalan di mobil pelat mobil W1053XV,2,1,,2025-09-25 07:13:08,""Hai, Kak @akun epep. Agar barang yang tertinggal lebih cepat terlacak, kamu bisa langsung menghubungi driver dari aplikasi dengan cara: masuk ke halaman """"Pesanan"""" ? pilih transaksi terkait > klik """"Bantuan"""" > pilih """"Barang tertinggal"""" > masuk ke artikel dan akan muncul detail untuk menghubungi driver terkait. ^Miko"",2025-09-25 08:38:31,",,,,,,,,,,,
278,"9c47d53b-4643-4d67-88d9-c4f677cb7a50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""kalo kasih titik sesuai alamat dong, elo yg ngaco, malah gw yg di rating jelek sm driver elo. se reseq2nya driver elo, ga pernah gw ksh rating jelek, kasihan, lihat jejak gw dwh di apl, malah gw rajin beri tips, diskonpun gwbatalkan. Driv elo ditanya sih paham, iy emang gojek jk kasih titik ngaco. Lha napa rating gw jelek? Gw ogah pake gojek lagi. Tnyata titik di apl sbelah lbh akurat, lbh murah. Gopay tpd gw alihkan ke dompet digital lain. suami, anak2, temen&sodara, gw arahkan alihkan apl lain"",1,2,5.32.1,2025-09-25 07:08:44,""Hai, Kak @Ibu MeeRhah. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik """"Titik jemput/antar tidak akurat"""" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Melisa"",2025-09-05 16:39:45,5.32.1",,,,,,,,,,,
279,893df935-8dd1-4b33-898c-52e3a5bf98f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5.0,0.0,5.32.1,2025-09-25 07:01:09,,,5.32.1,bagus
280,"dcf77b49-b28e-4c14-b110-5044e089201d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""semua kemudahan ada digojek, thanks, simple"",5,0,5.24.2,2025-09-25 06:54:44,,,5.24.2",,,,,,,,,,,
281,6be7f922-d1ec-4ad0-83b5-201c24506204,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5.0,0.0,,2025-09-25 06:27:34,,,,mantap
282,"e5ec9fe0-0f04-4fa6-9768-ac79be139dfb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saldo top up tidak masuk payahh,1,1,5.32.1,2025-09-25 06:22:00,""Mohon maaf, Kak Putra. Pastikan kamu sudah cek halaman Riwayat GoPay-mu dan semua data sudah sesuai. Jika saldo masih belum masuk, laporkan melalui halaman Bantuan di aplikasi Gojek > ketik """"Top up GoPay belum masuk"""" di kolom pencarian > pilih artikel dan klik tombol yang tersedia di bawah """"Masih memerlukan bantuan?"""". ^Miko"",2025-09-25 08:36:41,5.32.1",,,,,,,,,,,
283,d7999ba0-b8ea-425f-8e36-a1dc21092d08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantaap,5.0,0.0,4.65.2,2025-09-25 06:12:39,,,4.65.2,mantaap
284,"e32c78b4-82c5-4aa2-8fb0-1deb0f45489e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""kata gua mah ga usah pake fitur pengantaran express, reguler atau ekonomis dah, ga ada yg bisa menjamin waktu kedatangan. udh pesen express datengnya telat juga, pesen yg ekonomis malah cepet, ga perlu pake fitur ga guna begitu ah"",3,1,5.30.1,2025-09-25 05:54:52,""Hai Kak Ima, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik """"Saya menunggu pengiriman terlalu lama"""" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Miko"",2025-09-25 08:34:25,5.30.1",,,,,,,,,,,
285,b8ce188e-8c89-4568-86d2-b53d75e9e28c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5.0,0.0,5.32.1,2025-09-25 05:52:44,,,5.32.1,bagus
286,281bf41a-9471-45c5-aba7-975d423f0f74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tepat waktu,5.0,0.0,5.33.1,2025-09-25 05:49:17,,,5.33.1,
287,f462918b-303b-4da1-b274-f19b9496d2d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5.0,0.0,5.32.1,2025-09-25 05:48:54,,,5.32.1,bantu
288,ad1a882a-5c92-4196-9738-25f5939899b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sanggat membantu,5.0,0.0,5.32.1,2025-09-25 05:41:16,,,5.32.1,sanggat bantu
289,ea3c4b69-48b7-4991-8933-a0aa4be9b995,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,God nice pervek sesuai ekspektasi Semoga jaya trus Gojek NKRI â™¥ï¸â™¥ï¸â™¥ï¸,5.0,0.0,5.31.2,2025-09-25 05:39:34,,,5.31.2,god nice pervek sesuai ekspektasi moga jaya gojek nkri 
290,9863788b-5030-4649-b6a3-c389cdc4b3bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,goks,5.0,0.0,,2025-09-25 05:18:19,,,,goks
291,ea77fc44-f0c6-45c3-954c-70c5f779c434,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok bagus,5.0,0.0,,2025-09-25 05:02:42,,,,oke bagus
292,0cc880db-85be-44a9-8b89-8a72422d4dc3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak promo,5.0,0.0,5.33.1,2025-09-25 04:49:38,,,5.33.1,promo
293,0248e1cc-150d-4850-9309-c41557a5ebac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,selalu di berikan kemudahan dengan gojek,5.0,0.0,5.32.1,2025-09-25 04:47:40,,,5.32.1,mudah gojek
294,b912ab6d-963a-4786-8f70-adf93a214785,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tepat waktu dan amanah,4.0,0.0,5.32.1,2025-09-25 04:31:32,,,5.32.1,amanah
295,168fe471-9537-4c47-bd86-86a54ecf6f6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ramah ramah drivernya,5.0,0.0,,2025-09-25 04:21:24,,,,ramah ramah drivernya
296,1cef6a05-daf8-430d-bf27-13cb0f3a6448,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,trmksh pak,5.0,0.0,5.32.1,2025-09-25 04:19:43,,,5.32.1,terima kasih
297,"515410f2-b2ee-4c84-b874-f5c031ed093d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,salah top up 1 angka no gopay yg ga aktif. tolong bantu kembalikan uang saya,1,1,4.43.1,2025-09-25 04:10:23,""Hai Kak, sesuai dengan Syarat & Ketentuan GoPay, jika terjadi kesalahan isi/transfer & sudah berhasil, maka transaksi tidak dapat dibatalkan. Jika transaksi dilakukan ke akun GoPay-mu yang sudah tidak aktif, kamu dapat melakukan perubahan nomor melalui menu Bantuan > ketik """"Transfer atau isi saldo GoPay ke nomor handphone yang salah"""". ^Miko"",2025-09-25 08:32:15,4.43.1",,,,,,,,,,,
298,"19528ffe-4547-4638-9443-1940f271b141,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Nawarin gopay pinjam limitnya masih banyak, udah ngajuin tp ditolak.. gak niat nawarin apa gak ada dana..."",1,1,5.32.1,2025-09-25 04:06:47,""Hai Kak Putri, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-25-268-0830-07709 di subjek email, ya. ^Miko"",2025-09-25 08:30:19,5.32.1",,,,,,,,,,,
299,3e3859e7-09bd-41e7-806b-2380c7312593,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pelayanan Gocar nya bagus,5.0,0.0,,2025-09-25 04:06:43,,,,layan gocar nya bagus
300,ded24809-ad8f-4091-8e03-835a73e9f4d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baca lokasi doang lama amat tolol banget,1.0,1.0,5.32.1,2025-09-25 03:31:43,,,5.32.1,baca lokasi tolol
301,1ea2dafd-38c7-4db0-b1a9-34b4e6cb6649,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejak ad gojek kita gak ribet dan cepat urusan yg harus pergi sendiri terbantu oleh gojek,5.0,0.0,5.32.1,2025-09-25 03:28:30,,,5.32.1,ad gojek ribet cepat urus pergi bantu gojek
302,203e07e9-8cd6-4178-ab90-20e54e228095,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5.0,0.0,5.32.1,2025-09-25 03:11:10,,,5.32.1,bantu
303,2884b1cd-bce1-4e7e-8a17-8c051bce17f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah sangat membantu... banyak diskonnya dan mudah prosesnya...,5.0,0.0,,2025-09-25 03:10:47,,,,alhamdulillah bantu diskon mudah proses
304,3404d6e0-1f1d-4eb3-84d3-b66f937caa27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5.0,0.0,,2025-09-25 03:04:05,,,,oke
